Trial,MQ136,MQ2,MQ3,MQ135,MQ138,MQ137,Label
Trial 2,22,100,19,44,316,486,Oyster Sauce
Trial 2,22,99,20,45,314,482,Oyster Sauce
Trial 2,22,99,20,45,314,482,Oyster Sauce
Trial 2,23,100,19,46,314,482,Oyster Sauce
Trial 2,23,99,20,44,315,483,Oyster Sauce
Trial 2,24,101,19,44,314,483,Oyster Sauce
Trial 2,23,100,18,45,315,483,Oyster Sauce
Trial 2,22,100,19,44,315,483,Oyster Sauce
Trial 2,23,99,19,45,315,482,Oyster Sauce
Trial 2,22,99,20,45,314,482,Oyster Sauce
Trial 2,22,100,20,45,315,482,Oyster Sauce
Trial 2,23,100,20,46,316,485,Oyster Sauce
Trial 2,22,99,20,44,316,484,Oyster Sauce
Trial 2,24,100,19,45,316,483,Oyster Sauce
Trial 2,22,100,19,45,315,483,Oyster Sauce
Trial 2,23,100,19,45,315,483,Oyster Sauce
Trial 2,23,100,20,44,315,481,Oyster Sauce
Trial 2,21,100,20,45,316,486,Oyster Sauce
Trial 2,22,100,19,45,316,485,Oyster Sauce
Trial 2,23,100,19,45,316,484,Oyster Sauce
Trial 2,22,101,19,45,317,486,Oyster Sauce
Trial 2,24,101,20,45,317,488,Oyster Sauce
Trial 2,23,101,20,44,315,482,Oyster Sauce
Trial 2,22,100,19,45,315,483,Oyster Sauce
Trial 2,23,99,19,45,316,483,Oyster Sauce
Trial 2,23,100,19,44,316,483,Oyster Sauce
Trial 2,22,100,19,45,316,482,Oyster Sauce
Trial 2,23,101,19,44,315,482,Oyster Sauce
Trial 2,21,101,19,45,316,484,Oyster Sauce
Trial 2,22,100,21,45,316,484,Oyster Sauce
Trial 2,23,100,19,44,316,484,Oyster Sauce
Trial 2,23,101,20,45,317,484,Oyster Sauce
Trial 2,23,101,20,45,318,484,Oyster Sauce
Trial 2,23,101,19,46,318,485,Oyster Sauce
Trial 2,23,102,21,45,317,484,Oyster Sauce
Trial 2,20,101,19,46,317,483,Oyster Sauce
Trial 2,23,101,20,45,319,486,Oyster Sauce
Trial 2,24,100,19,45,317,485,Oyster Sauce
Trial 2,22,102,20,45,316,484,Oyster Sauce
Trial 2,23,102,19,44,317,485,Oyster Sauce
Trial 2,23,101,20,45,318,485,Oyster Sauce
Trial 2,22,101,19,45,318,486,Oyster Sauce
Trial 2,23,101,18,45,317,484,Oyster Sauce
Trial 2,22,101,19,45,318,486,Oyster Sauce
Trial 2,23,102,19,45,319,487,Oyster Sauce
Trial 2,23,102,20,44,317,483,Oyster Sauce
Trial 2,22,102,20,45,317,483,Oyster Sauce
Trial 2,23,102,20,45,318,488,Oyster Sauce
Trial 2,23,102,19,46,319,487,Oyster Sauce
Trial 2,23,102,19,45,317,483,Oyster Sauce
Trial 2,23,102,20,45,320,486,Oyster Sauce
Trial 2,23,102,20,45,318,484,Oyster Sauce
Trial 2,21,102,20,45,319,485,Oyster Sauce
Trial 2,23,99,20,45,318,487,Oyster Sauce
Trial 2,22,102,20,45,319,485,Oyster Sauce
Trial 2,23,103,20,45,318,483,Oyster Sauce
Trial 2,23,102,19,44,319,486,Oyster Sauce
Trial 2,22,102,19,45,318,485,Oyster Sauce
Trial 2,22,102,19,45,318,485,Oyster Sauce
Trial 2,22,103,20,45,319,487,Oyster Sauce
Trial 2,23,102,20,45,318,485,Oyster Sauce
Trial 2,23,102,19,45,320,486,Oyster Sauce
Trial 2,22,103,20,45,318,484,Oyster Sauce
Trial 2,23,102,19,45,320,487,Oyster Sauce
Trial 2,22,102,19,46,319,486,Oyster Sauce
Trial 2,23,102,19,45,320,486,Oyster Sauce
Trial 2,22,102,19,45,320,487,Oyster Sauce
Trial 2,23,102,19,45,318,483,Oyster Sauce
Trial 2,22,102,19,46,319,486,Oyster Sauce
Trial 2,24,103,19,45,320,486,Oyster Sauce
Trial 2,25,102,19,45,319,484,Oyster Sauce
Trial 2,22,103,19,45,320,485,Oyster Sauce
Trial 2,23,103,20,45,319,485,Oyster Sauce
Trial 2,23,103,19,45,319,483,Oyster Sauce
Trial 2,23,103,20,45,318,483,Oyster Sauce
Trial 2,22,103,20,46,320,485,Oyster Sauce
Trial 2,23,102,19,45,319,485,Oyster Sauce
Trial 2,23,103,19,45,319,485,Oyster Sauce
Trial 2,23,103,18,45,320,486,Oyster Sauce
Trial 2,23,102,19,46,320,486,Oyster Sauce
Trial 2,23,105,20,45,319,484,Oyster Sauce
Trial 2,23,102,20,45,318,483,Oyster Sauce
Trial 2,24,104,19,44,321,487,Oyster Sauce
Trial 2,23,105,19,46,320,485,Oyster Sauce
Trial 2,23,103,19,46,322,490,Oyster Sauce
Trial 2,23,103,18,45,320,486,Oyster Sauce
Trial 2,23,103,20,46,320,486,Oyster Sauce
Trial 2,22,103,19,45,320,485,Oyster Sauce
Trial 2,23,103,19,45,320,484,Oyster Sauce
Trial 2,22,104,19,45,320,486,Oyster Sauce
Trial 2,23,103,19,46,320,486,Oyster Sauce
Trial 2,23,102,19,45,322,488,Oyster Sauce
Trial 2,22,104,20,45,321,486,Oyster Sauce
Trial 2,21,104,19,46,320,485,Oyster Sauce
Trial 2,22,104,20,46,320,485,Oyster Sauce
Trial 2,22,104,20,46,320,486,Oyster Sauce
Trial 2,22,106,20,45,323,487,Oyster Sauce
Trial 2,23,104,20,45,321,485,Oyster Sauce
Trial 2,23,105,18,46,320,485,Oyster Sauce
Trial 2,22,105,19,45,322,488,Oyster Sauce
Trial 2,23,104,19,45,320,486,Oyster Sauce
Trial 2,22,104,19,45,321,486,Oyster Sauce
Trial 2,23,104,19,45,320,485,Oyster Sauce
Trial 2,23,103,18,45,321,486,Oyster Sauce
Trial 2,23,105,20,45,321,485,Oyster Sauce
Trial 2,24,103,19,45,324,488,Oyster Sauce
Trial 2,22,104,19,46,322,486,Oyster Sauce
Trial 2,23,105,19,46,321,486,Oyster Sauce
Trial 2,23,103,19,45,321,488,Oyster Sauce
Trial 2,22,105,20,45,321,485,Oyster Sauce
Trial 2,23,104,20,45,321,487,Oyster Sauce
Trial 2,24,104,19,45,322,488,Oyster Sauce
Trial 2,23,105,19,44,322,488,Oyster Sauce
Trial 2,23,105,19,46,321,486,Oyster Sauce
Trial 2,23,104,20,46,323,489,Oyster Sauce
Trial 2,23,105,20,45,321,485,Oyster Sauce
Trial 2,23,106,20,46,322,488,Oyster Sauce
Trial 2,23,105,19,47,320,487,Oyster Sauce
Trial 2,23,104,19,45,322,487,Oyster Sauce
Trial 2,23,104,18,46,322,488,Oyster Sauce
Trial 2,22,105,20,46,322,489,Oyster Sauce
Trial 2,20,106,20,46,321,486,Oyster Sauce
Trial 2,22,105,20,46,321,486,Oyster Sauce
Trial 2,23,105,20,45,321,486,Oyster Sauce
Trial 2,22,105,19,46,321,486,Oyster Sauce
Trial 2,23,105,19,45,321,486,Oyster Sauce
Trial 2,24,106,20,45,323,488,Oyster Sauce
Trial 2,22,106,20,46,324,491,Oyster Sauce
Trial 2,23,106,19,47,323,488,Oyster Sauce
Trial 2,22,106,20,46,324,488,Oyster Sauce
Trial 2,24,105,20,46,323,488,Oyster Sauce
Trial 2,23,104,18,46,325,491,Oyster Sauce
Trial 2,23,105,20,45,323,489,Oyster Sauce
Trial 2,24,107,20,47,323,488,Oyster Sauce
Trial 2,23,106,19,45,322,488,Oyster Sauce
Trial 2,23,105,19,46,322,487,Oyster Sauce
Trial 2,23,106,20,45,323,488,Oyster Sauce
Trial 2,23,105,19,44,323,488,Oyster Sauce
Trial 2,23,105,19,45,322,487,Oyster Sauce
Trial 2,23,105,19,46,322,489,Oyster Sauce
Trial 2,24,107,19,45,324,490,Oyster Sauce
Trial 2,24,106,19,47,324,489,Oyster Sauce
Trial 2,23,106,21,46,324,490,Oyster Sauce
Trial 2,23,106,20,47,324,488,Oyster Sauce
Trial 2,23,105,19,46,322,488,Oyster Sauce
Trial 2,23,106,20,45,323,487,Oyster Sauce
Trial 2,24,104,19,46,323,492,Oyster Sauce
Trial 2,23,107,20,45,323,490,Oyster Sauce
Trial 2,22,105,19,46,324,488,Oyster Sauce
Trial 2,23,106,19,46,323,488,Oyster Sauce
Trial 2,24,105,19,45,323,488,Oyster Sauce
Trial 2,24,105,20,46,323,489,Oyster Sauce
Trial 2,24,105,19,46,324,489,Oyster Sauce
Trial 2,23,107,20,45,323,488,Oyster Sauce
Trial 2,23,106,20,46,324,490,Oyster Sauce
Trial 2,23,106,19,46,323,491,Oyster Sauce
Trial 2,22,107,20,45,323,487,Oyster Sauce
Trial 2,23,106,19,46,324,489,Oyster Sauce
Trial 2,23,106,19,46,326,491,Oyster Sauce
Trial 2,23,107,19,46,324,489,Oyster Sauce
Trial 2,23,106,19,47,324,490,Oyster Sauce
Trial 2,22,106,19,45,325,492,Oyster Sauce
Trial 2,21,106,20,46,324,491,Oyster Sauce
Trial 2,24,106,19,47,325,492,Oyster Sauce
Trial 2,23,107,20,46,323,487,Oyster Sauce
Trial 2,23,106,19,46,324,490,Oyster Sauce
Trial 2,23,106,20,46,324,490,Oyster Sauce
Trial 2,23,107,19,45,324,488,Oyster Sauce
Trial 2,23,106,19,45,324,489,Oyster Sauce
Trial 2,23,108,19,46,325,490,Oyster Sauce
Trial 2,23,108,20,46,324,490,Oyster Sauce
Trial 2,22,106,20,46,324,489,Oyster Sauce
Trial 2,22,106,20,47,325,490,Oyster Sauce
Trial 2,23,107,19,47,324,489,Oyster Sauce
Trial 2,23,106,19,46,325,491,Oyster Sauce
Trial 2,21,105,20,46,328,493,Oyster Sauce
Trial 2,23,107,20,45,324,490,Oyster Sauce
Trial 2,23,107,19,46,324,491,Oyster Sauce
Trial 2,23,107,19,46,325,491,Oyster Sauce
Trial 2,23,108,20,46,325,490,Oyster Sauce
Trial 2,23,107,19,46,324,489,Oyster Sauce
Trial 2,23,107,19,46,324,491,Oyster Sauce
Trial 2,22,107,19,47,326,493,Oyster Sauce
Trial 2,23,107,19,47,325,491,Oyster Sauce
Trial 2,23,107,20,46,326,493,Oyster Sauce
Trial 2,23,107,20,46,324,490,Oyster Sauce
Trial 2,22,107,19,46,325,491,Oyster Sauce
Trial 2,23,107,19,46,324,489,Oyster Sauce
Trial 2,23,107,19,46,325,492,Oyster Sauce
Trial 2,23,107,19,46,324,490,Oyster Sauce
Trial 2,24,108,19,46,325,492,Oyster Sauce
Trial 2,22,108,19,46,324,490,Oyster Sauce
Trial 2,22,108,19,46,326,493,Oyster Sauce
Trial 2,22,107,20,46,325,491,Oyster Sauce
Trial 2,23,108,20,46,325,490,Oyster Sauce
Trial 2,24,108,19,46,325,491,Oyster Sauce
Trial 2,23,107,20,46,324,490,Oyster Sauce
Trial 2,23,107,19,46,325,492,Oyster Sauce
Trial 2,22,108,20,47,326,492,Oyster Sauce
Trial 2,23,108,20,45,326,491,Oyster Sauce
Trial 2,22,108,19,46,325,492,Oyster Sauce
Trial 2,23,108,19,46,325,491,Oyster Sauce
Trial 2,23,108,20,45,325,490,Oyster Sauce
Trial 2,23,108,19,45,326,490,Oyster Sauce
Trial 2,23,108,21,47,326,495,Oyster Sauce
Trial 2,22,108,19,47,326,494,Oyster Sauce
Trial 2,23,108,20,46,324,490,Oyster Sauce
Trial 2,22,108,19,46,326,492,Oyster Sauce
Trial 2,23,108,20,46,325,490,Oyster Sauce
Trial 2,23,108,19,46,326,493,Oyster Sauce
Trial 2,23,108,19,46,325,492,Oyster Sauce
Trial 2,21,109,18,47,326,494,Oyster Sauce
Trial 2,23,108,20,46,326,492,Oyster Sauce
Trial 2,23,108,19,46,325,492,Oyster Sauce
Trial 2,23,108,19,47,326,493,Oyster Sauce
Trial 2,23,108,19,47,326,492,Oyster Sauce
Trial 2,23,108,19,46,326,494,Oyster Sauce
Trial 2,23,109,19,47,328,495,Oyster Sauce
Trial 2,23,108,19,47,326,492,Oyster Sauce
Trial 2,22,109,19,47,327,495,Oyster Sauce
Trial 2,24,110,19,46,327,494,Oyster Sauce
Trial 2,22,109,20,48,327,493,Oyster Sauce
Trial 2,23,109,19,47,326,492,Oyster Sauce
Trial 2,23,108,20,46,326,491,Oyster Sauce
Trial 2,23,108,19,46,325,491,Oyster Sauce
Trial 2,22,109,19,46,326,493,Oyster Sauce
Trial 2,22,108,19,47,327,492,Oyster Sauce
Trial 2,23,109,19,47,328,494,Oyster Sauce
Trial 2,23,109,19,46,326,492,Oyster Sauce
Trial 2,23,109,19,46,326,491,Oyster Sauce
Trial 2,24,109,18,46,327,495,Oyster Sauce
Trial 2,23,109,19,45,327,494,Oyster Sauce
Trial 2,23,109,19,46,326,492,Oyster Sauce
Trial 2,23,108,20,46,328,493,Oyster Sauce
Trial 2,22,110,19,47,328,495,Oyster Sauce
Trial 2,23,109,20,47,327,493,Oyster Sauce
Trial 2,23,109,20,46,326,490,Oyster Sauce
Trial 2,23,108,19,46,326,491,Oyster Sauce
Trial 2,22,109,20,47,327,493,Oyster Sauce
Trial 2,23,109,18,47,328,493,Oyster Sauce
Trial 2,21,109,18,46,327,495,Oyster Sauce
Trial 2,23,110,19,46,328,494,Oyster Sauce
Trial 2,22,109,19,46,330,494,Oyster Sauce
Trial 2,23,109,20,47,326,492,Oyster Sauce
Trial 2,23,110,20,47,327,492,Oyster Sauce
Trial 2,23,109,19,46,327,492,Oyster Sauce
Trial 2,22,109,19,46,327,495,Oyster Sauce
Trial 2,23,110,19,46,327,493,Oyster Sauce
Trial 2,23,110,19,45,327,492,Oyster Sauce
Trial 2,23,109,19,47,328,495,Oyster Sauce
Trial 2,23,109,19,47,328,495,Oyster Sauce
Trial 2,24,109,18,46,328,494,Oyster Sauce
Trial 2,22,109,19,47,327,493,Oyster Sauce
Trial 2,23,110,19,47,328,495,Oyster Sauce
Trial 2,23,108,19,46,328,494,Oyster Sauce
Trial 2,23,111,21,47,328,495,Oyster Sauce
Trial 2,23,110,19,47,327,491,Oyster Sauce
Trial 2,23,110,19,46,329,495,Oyster Sauce
Trial 2,23,109,19,47,327,493,Oyster Sauce
Trial 2,22,110,19,47,329,494,Oyster Sauce
Trial 2,23,111,20,47,328,492,Oyster Sauce
Trial 2,23,110,18,46,328,495,Oyster Sauce
Trial 2,23,110,20,46,328,493,Oyster Sauce
Trial 2,23,110,20,47,328,493,Oyster Sauce
Trial 2,23,110,19,49,328,494,Oyster Sauce
Trial 2,23,110,20,46,328,493,Oyster Sauce
Trial 2,22,110,19,46,328,493,Oyster Sauce
Trial 2,23,110,20,47,328,494,Oyster Sauce
Trial 2,23,110,18,46,328,495,Oyster Sauce
Trial 2,22,111,20,47,328,495,Oyster Sauce
Trial 2,23,110,19,46,328,494,Oyster Sauce
Trial 2,24,111,20,46,330,495,Oyster Sauce
Trial 2,22,110,19,47,328,494,Oyster Sauce
Trial 2,23,111,20,47,329,495,Oyster Sauce
Trial 2,24,111,20,47,329,494,Oyster Sauce
Trial 2,22,109,19,47,327,494,Oyster Sauce
Trial 2,23,111,19,47,328,494,Oyster Sauce
Trial 2,23,110,19,46,329,495,Oyster Sauce
Trial 2,23,111,20,47,329,495,Oyster Sauce
Trial 2,22,111,19,47,329,495,Oyster Sauce
Trial 2,22,112,19,48,330,497,Oyster Sauce
Trial 2,23,111,20,47,330,497,Oyster Sauce
Trial 2,22,110,20,47,328,493,Oyster Sauce
Trial 2,23,111,20,47,328,493,Oyster Sauce
Trial 2,22,111,19,47,330,496,Oyster Sauce
Trial 2,23,110,19,46,328,494,Oyster Sauce
Trial 2,22,112,20,48,330,497,Oyster Sauce
Trial 2,23,110,19,47,329,494,Oyster Sauce
Trial 2,23,112,20,47,329,495,Oyster Sauce
Trial 2,24,111,19,46,329,495,Oyster Sauce
Trial 2,22,111,18,47,331,496,Oyster Sauce
Trial 2,23,111,20,47,330,496,Oyster Sauce
Trial 2,22,111,19,47,329,496,Oyster Sauce
Trial 2,23,111,19,46,329,494,Oyster Sauce
Trial 2,23,111,19,47,331,499,Oyster Sauce
Trial 2,23,111,19,47,330,496,Oyster Sauce
Trial 2,23,111,19,47,329,496,Oyster Sauce
Trial 2,22,111,19,48,329,495,Oyster Sauce
Trial 2,22,112,20,47,330,497,Oyster Sauce
Trial 2,23,111,19,47,330,497,Oyster Sauce
Trial 2,23,111,19,46,329,494,Oyster Sauce
Trial 2,23,111,19,47,329,494,Oyster Sauce
Trial 2,24,111,19,46,330,495,Oyster Sauce
Trial 2,23,111,19,46,329,494,Oyster Sauce
Trial 2,24,111,19,47,328,495,Oyster Sauce
Trial 2,23,110,20,46,330,497,Oyster Sauce
Trial 2,23,110,19,47,330,495,Oyster Sauce
Trial 2,23,111,20,47,329,493,Oyster Sauce
Trial 2,23,111,20,47,330,495,Oyster Sauce
Trial 2,23,111,20,47,329,494,Oyster Sauce
Trial 2,23,111,19,47,330,495,Oyster Sauce
Trial 2,22,110,20,47,329,495,Oyster Sauce
Trial 2,22,111,18,47,332,499,Oyster Sauce
Trial 2,22,112,19,47,329,495,Oyster Sauce
Trial 2,23,111,19,48,331,497,Oyster Sauce
Trial 2,22,111,19,47,331,497,Oyster Sauce
Trial 2,23,112,19,46,329,494,Oyster Sauce
Trial 2,23,112,20,47,330,495,Oyster Sauce
Trial 2,23,111,19,47,330,495,Oyster Sauce
Trial 2,24,112,21,48,331,500,Oyster Sauce
Trial 2,22,112,20,46,331,497,Oyster Sauce
Trial 2,22,111,19,47,329,496,Oyster Sauce
Trial 2,22,112,20,47,330,496,Oyster Sauce
Trial 2,23,112,20,47,331,496,Oyster Sauce
Trial 2,23,112,19,47,330,494,Oyster Sauce
Trial 2,23,111,19,47,330,496,Oyster Sauce
Trial 2,23,112,20,46,330,495,Oyster Sauce
Trial 2,22,113,20,47,333,496,Oyster Sauce
Trial 2,23,111,19,48,330,495,Oyster Sauce
Trial 2,23,112,20,47,330,494,Oyster Sauce
Trial 2,23,112,19,47,330,494,Oyster Sauce
Trial 2,23,112,19,47,331,495,Oyster Sauce
Trial 2,23,112,19,47,330,494,Oyster Sauce
Trial 2,23,112,19,47,331,496,Oyster Sauce
Trial 2,23,113,19,47,330,495,Oyster Sauce
Trial 2,23,112,19,47,330,495,Oyster Sauce
Trial 2,23,113,19,47,330,496,Oyster Sauce
Trial 2,23,113,19,47,330,494,Oyster Sauce
Trial 2,23,112,19,48,332,497,Oyster Sauce
Trial 2,22,112,19,48,331,496,Oyster Sauce
Trial 2,23,112,19,47,331,496,Oyster Sauce
Trial 2,23,112,20,47,330,493,Oyster Sauce
Trial 2,23,113,19,47,333,499,Oyster Sauce
Trial 2,23,113,20,48,333,497,Oyster Sauce
Trial 2,23,113,20,48,331,496,Oyster Sauce
Trial 2,23,112,19,47,331,495,Oyster Sauce
Trial 2,23,113,20,47,331,494,Oyster Sauce
Trial 2,23,113,19,47,330,493,Oyster Sauce
Trial 2,24,113,19,48,333,498,Oyster Sauce
Trial 2,23,113,19,47,332,497,Oyster Sauce
Trial 2,22,112,19,47,331,496,Oyster Sauce
Trial 2,23,112,19,47,331,496,Oyster Sauce
Trial 2,22,112,19,47,331,496,Oyster Sauce
Trial 2,23,113,20,47,331,496,Oyster Sauce
Trial 2,22,112,18,48,332,497,Oyster Sauce
Trial 2,23,113,18,47,334,499,Oyster Sauce
Trial 2,23,113,19,47,331,497,Oyster Sauce
Trial 2,20,113,20,48,332,497,Oyster Sauce
Trial 2,23,113,20,48,332,498,Oyster Sauce
Trial 2,25,114,19,48,332,497,Oyster Sauce
Trial 2,23,113,19,47,331,496,Oyster Sauce
Trial 2,23,114,19,45,333,498,Oyster Sauce
Trial 2,23,113,19,47,331,495,Oyster Sauce
Trial 2,23,113,20,47,331,496,Oyster Sauce
Trial 2,24,113,20,47,331,496,Oyster Sauce
Trial 2,23,113,19,47,331,498,Oyster Sauce
Trial 2,23,113,19,47,331,496,Oyster Sauce
Trial 2,23,113,19,48,331,497,Oyster Sauce
Trial 2,23,113,19,47,331,497,Oyster Sauce
Trial 2,23,114,20,49,334,499,Oyster Sauce
Trial 2,23,114,20,48,332,498,Oyster Sauce
Trial 2,22,111,20,48,332,498,Oyster Sauce
Trial 2,23,113,20,48,331,496,Oyster Sauce
Trial 2,23,113,20,47,331,497,Oyster Sauce
Trial 2,23,113,19,48,332,497,Oyster Sauce
Trial 2,23,113,20,47,331,496,Oyster Sauce
Trial 2,23,113,20,47,334,499,Oyster Sauce
Trial 2,22,113,19,48,333,498,Oyster Sauce
Trial 2,23,113,19,48,333,499,Oyster Sauce
Trial 2,22,114,19,47,331,497,Oyster Sauce
